User,Tweet ID,Date Created,Source of Tweet,Tweet,labelling,tweet2
SalamDawwasJ,1.57e+18,2022-09-05 23:33:15+00:00,Twitter for Android,"Padahal sebelumnya bandara ini diterbangkan maskapai penerbangan Citilink dan Wings Air.

#SaatnyaBangkitMelawan
#SaatnyaBangkitMelawan",1.0,padahal sebelumnya bandara ini diterbangkan maskapai penerbangan citilink dan wings air
SalamDawwasJ,1.57e+18,2022-09-05 23:33:09+00:00,Twitter for Android,"2. JB Soedirman, Purbalingga

Melihat situs pembelian tiket pesawat, Bandara JB Soedirman saat ini terpantau tidak memiliki jadwal penerbangan lagi.

Sebelumnya bandara ini digunakan maskapai Citilink dengan tujuan Jakarta-Purbalingga dan sebaliknya,

#SaatnyaBangkitMelawan",1.0,jb soedirman purbalingga melihat situs pembelian tiket pesawat bandara jb soedirman saat ini terpantau tidak memiliki jadwal penerbangan lagi sebelumnya bandara ini digunakan maskapai citilink dengan tujuan jakartapurbalingga dan sebaliknya
TiketPesawatPro,1.57e+18,2022-09-05 22:27:34+00:00,twittbot.net,#piknikk #piknikjogja #piknik_asik cek tiket pesawat murah citilink KLIK https://t.co/xaAlCMPOh2,1.0,cek tiket pesawat murah citilink klik
detikcom,1.57e+18,2022-09-05 20:24:27+00:00,Echobox,CTARSA Foundation dan Citilink berkolaborasi menyelenggarakan kegiatan sosial bertajuk #BerbagiIlmuUntukIndonesia. https://t.co/2BzYwV02Hv,1.0,ctarsa foundation dan citilink berkolaborasi menyelenggarakan kegiatan sosial bertajuk
IrwansyahKarina,1.57e+18,2022-09-05 17:39:15+00:00,Twitter for iPhone,"kalo mau hidup dgn aturan sendiri,monggo... naik citilink wae ke uranusðŸ™ðŸ»",1.0,kalo mau hidup dgn aturan sendirimonggo naik citilink wae ke uranusðÿ™ðÿ»
napbooo,1.57e+18,2022-09-05 16:34:09+00:00,Twitter for iPhone,@dnnskndr Emang paling bener minimal citilink ajasi baang,1.0,emang paling bener minimal citilink ajasi baang
Doni420490491,1.57e+18,2022-09-05 16:17:10+00:00,Twitter for iPhone,"@Citilink bagaimana pelayanan anda sangat buruk. Khususnya penanganan barang tertinggal. 
Kalian tidak mengecek barang yg tertinggal. Sepertinya Hanya asal memberikan informasi. 
Saya tunggu jawaban dari pihak yg menangani ini.",0.0,bagaimana pelayanan anda sangat buruk khususnya penanganan barang tertinggal kalian tidak mengecek barang yg tertinggal sepertinya hanya asal memberikan informasi saya tunggu jawaban dari pihak yg menangani ini
obyieeee,1.57e+18,2022-09-05 15:49:37+00:00,Twitter for iPhone,@pilot_manuela jd keinget pernah pas mau fueling citilink liat kaca depan pesawat kopilotnya cewe rambut sebahu &amp; berkacamata hitam karna emg terik hari itu. doi cantik bgt kek model ðŸ¥º,1.0,jd keinget pernah pas mau fueling citilink liat kaca depan pesawat kopilotnya cewe rambut sebahu amp berkacamata hitam karna emg terik hari itu doi cantik bgt kek model ðÿ¥º
raja_trip,1.57e+18,2022-09-05 12:15:48+00:00,twittbot.net,"Sedia Tiket Promo Pesawat 24jam !! "" Lion Air, Citilink, Mandala, Tiger airways, Air Asia, Sriwijaya, Merpati Airlines"" Tunggu Apa lagi !!!",1.0,sedia tiket promo pesawat lion air citilink mandala tiger airways air asia sriwijaya merpati airlines tunggu apa lagi
septttyy,1.57e+18,2022-09-05 11:34:14+00:00,Twitter for iPhone,"@Citilink halo admin, boleh cek dm ya",1.0,halo admin boleh cek dm ya
C013310K,1.57e+18,2022-09-05 07:52:09+00:00,Twitter for Android,"@Citilink Pertanyaan saya. Apakah sudah bisa terbang via Halim? KARENA SAYA MAU BOOKING

kok jawaban anda gak nyambung sih!?!?",1.0,pertanyaan saya apakah sudah bisa terbang via halim karena saya mau booking kok jawaban anda gak nyambung sih
felinekeeper,1.57e+18,2022-09-05 06:57:21+00:00,Twitter for iPhone,"@riicnees Citilink iya. Lion iya. Sriwijaya iya. NAM iya. tapi ga sampe 3-4 kali gini sampe bingung baiknya ke airport jam berapa. 

Hufftt!!!",1.0,citilink iya lion iya sriwijaya iya nam iya tapi ga sampe kali gini sampe bingung baiknya ke airport jam berapa hufftt
BJKT2Terpercaya,1.57e+18,2022-09-05 06:43:25+00:00,Twitter Web App,"Nikmati discount special untuk pembelian paket wisata di 5 DPSP dan sekitarnya dari Citilink dan promo cashback serta cicilan 0% untuk pembelian dengan kartu kredit BRI.

#BRIxInjourneyTravelFair 
#BRITF2022 
#AviasiPariwisataIndonesia 
#BUMNUntukIndonesia",1.0,nikmati discount special untuk pembelian paket wisata di dpsp dan sekitarnya dari citilink dan promo cashback serta cicilan untuk pembelian dengan kartu kredit bri
BJKT2Terpercaya,1.57e+18,2022-09-05 06:43:25+00:00,Twitter Web App,"Nantikan Collaborative Travel Fair bersama @injourney.id, @bankbri_id, @citilink dan HIN melalui lini usahanya @jelajahind di Ground Floor, Sarinah, periode 25 - 28 Agustus 2022",1.0,nantikan collaborative travel fair bersama id dan hin melalui lini usahanya di ground floor sarinah periode agustus
notgimax,1.57e+18,2022-09-05 06:01:30+00:00,Twitter for iPhone,@burtdaygurl thx citilink udah delay dua jam,0.0,thx citilink udah delay dua jam
TiketPesawatPro,1.57e+18,2022-09-05 04:27:38+00:00,twittbot.net,#tiketpesawatpromo #tiketpesawatonline #tiketpesawatterpercaya tiket pesawat murah citilink surabaya jakarta KLIK https://t.co/xaAlCMxF2U,1.0,tiket pesawat murah citilink surabaya jakarta klik
Hdwachid,1.57e+18,2022-09-05 04:27:18+00:00,Twitter for Android,"@detikcom Coba tiketnya bisa langsung de hape, kyk citilink gt pas mau checkin @persebayastore ðŸ˜Œ @persebayaupdate",1.0,coba tiketnya bisa langsung de hape kyk citilink gt pas mau checkin ðÿ˜œ
C013310K,1.57e+18,2022-09-05 02:22:28+00:00,Twitter for Android,@Citilink saya check penerbangan ke Malang dari Jakarta adanya dari HLP. Apakah saat ini sudah bisa terbang lg dari Halim? Atau nanti actualnya terbang dari CGK?,1.0,saya check penerbangan ke malang dari jakarta adanya dari hlp apakah saat ini sudah bisa terbang lg dari halim atau nanti actualnya terbang dari cgk
setiutami,1.57e+18,2022-09-05 01:10:11+00:00,Twitter for iPhone,"Daripada bus/kereta sliper, air asia dulu 260rb atau 300-an citilink cuma 1 jam jkt-jogja PP",1.0,daripada buskereta sliper air asia dulu atau citilink cuma jam jktjogja pp
raja_trip,1.57e+18,2022-09-04 23:15:49+00:00,twittbot.net,"Sedia Tiket Promo Pesawat 24jam !! "" Lion Air, Citilink, Mandala, Tiger airways, Air Asia, Sriwijaya, Merpati Airlines"" Tunggu Apa lagi !!!",1.0,sedia tiket promo pesawat lion air citilink mandala tiger airways air asia sriwijaya merpati airlines tunggu apa lagi
iambadUtt,1.57e+18,2022-09-04 14:37:42+00:00,Twitter for iPhone,@worksfess citilink boleh kok jilbaban,1.0,citilink boleh kok jilbaban
yiihaaaXD,1.57e+18,2022-09-04 14:37:15+00:00,Twitter for iPhone,"@worksfess Sriwijaya, citilink, nam air bisa pake hijab",1.0,sriwijaya citilink nam air bisa pake hijab
potatocheecks,1.57e+18,2022-09-04 14:33:50+00:00,Twitter for Android,"@worksfess Ada nderr, citilink Ada yg pake hijab",1.0,ada nderr citilink ada yg pake hijab
Nayyira14,1.57e+18,2022-09-04 12:37:00+00:00,Twitter for Android,@hiflawers @hatiyangrapuh_ @hobyrebahan Iya itu istymiuu pramugari citilink jg,1.0,iya itu istymiuu pramugari citilink jg
cuddlelovers,1.57e+18,2022-09-04 11:39:46+00:00,Twitter Web App,@NineHardForYou alhamdulillah deh ada upaya penyelamatan garuda kalo pelita jatohnya udah bukan maskapai full service gak sih malah jadi sama kek citilink,1.0,alhamdulillah deh ada upaya penyelamatan garuda kalo pelita jatohnya udah bukan maskapai full service gak sih malah jadi sama kek citilink
raja_trip,1.57e+18,2022-09-04 10:15:49+00:00,twittbot.net,"Sedia Tiket Promo Pesawat 24jam !! "" Lion Air, Citilink, Mandala, Tiger airways, Air Asia, Sriwijaya, Merpati Airlines"" Tunggu Apa lagi !!!",1.0,sedia tiket promo pesawat lion air citilink mandala tiger airways air asia sriwijaya merpati airlines tunggu apa lagi
jdabimanyu,1.57e+18,2022-09-04 09:08:31+00:00,Twitter for Android,"Abdul goblooggg, citilink bau warmo tebet https://t.co/udBaC6D2Hd",1.0,abdul goblooggg citilink bau warmo tebet
AisyahErsy,1.57e+18,2022-09-04 08:49:47+00:00,Twitter for Android,"@Citilink @ulinyusron Lah saya aja , klaim refund ampe skrg blm dibayar sama pegawai Citilink Kupang , data2 dah lengkap, tp di ping pong mulu, ga profesional. Duit seberapapun , itu milik orang , jgn suka nahan yang bukan hak nya , dzolim itu. Gregetan !",0.0,lah saya aja klaim refund ampe skrg blm dibayar sama pegawai citilink kupang dah lengkap tp di ping pong mulu ga profesional duit seberapapun itu milik orang jgn suka nahan yang bukan hak nya dzolim itu gregetan
Wiwitalvvv,1.57e+18,2022-09-04 07:33:40+00:00,Twitter for iPhone,@tanyakanrl Hoo suaminya citilink uga ðŸ¤£,1.0,hoo suaminya citilink uga ðÿ¤£
ohdonkey23,1.57e+18,2022-09-04 07:15:01+00:00,Twitter for iPhone,@ClaraRhema Delay aja gpp citilink,1.0,delay aja gpp citilink
AiboyMs,1.57e+18,2022-09-04 07:03:17+00:00,Twitter Web App,"Jadwal Pesawat dan Harga Tiket Maskapai Lion Air, Citilink dll Terbang Selasa 6 September dari Batam https://t.co/nP93xG50o1",1.0,jadwal pesawat dan harga tiket maskapai lion air citilink dll terbang selasa september dari batam
anida_syahla,1.57e+18,2022-09-04 06:37:35+00:00,Twitter for iPhone,"@ui_fess Bener kok, wktu gue maba doorprize nya tiket pp citilink to any destination you want",1.0,bener kok wktu gue maba doorprize nya tiket pp citilink to any destination you want
devivintan,1.57e+18,2022-09-04 06:23:53+00:00,Twitter for iPhone,@Citilink boleh dibantu cara Reschedule tiket pemesanan via aplikasi?,1.0,boleh dibantu cara reschedule tiket pemesanan via aplikasi
OlgaLy_DIA,1.57e+18,2022-09-04 06:07:43+00:00,Twitter for iPhone,@dewapuci Kalau citilink pindah2 gate.. kyk parkir di mall kali ya.. terserah mana yg kosong.. ðŸ˜…,1.0,kalau citilink gate kyk parkir di mall kali ya terserah mana yg kosong ðÿ˜…
menangqiz,1.57e+18,2022-09-04 03:37:56+00:00,Twitter for iPhone,ada yang pernah pake citilink pesennya lewat traveloka?,1.0,ada yang pernah pake citilink pesennya lewat traveloka
rizariz_,1.57e+18,2022-09-04 03:13:01+00:00,Twitter Web App,"@Citilink halo, apakah ada persyaratan khusus untuk anak kecil dibawah 1 tahun?",1.0,halo apakah ada persyaratan khusus untuk anak kecil dibawah tahun
Doni420490491,1.57e+18,2022-09-04 03:04:02+00:00,Twitter for iPhone,@Citilink nomor lost &amp; found 021-55913952 tidak bisa dihubungi sementara waktu ini ke apa ya???,1.0,nomor lost amp found tidak bisa dihubungi sementara waktu ini ke apa ya
raja_trip,1.57e+18,2022-09-03 17:15:48+00:00,twittbot.net,"Sedia Tiket Promo Pesawat 24jam !! "" Lion Air, Citilink, Mandala, Tiger airways, Air Asia, Sriwijaya, Merpati Airlines"" Tunggu Apa lagi !!!",1.0,sedia tiket promo pesawat lion air citilink mandala tiger airways air asia sriwijaya merpati airlines tunggu apa lagi
enjisp,1.57e+18,2022-09-03 15:38:28+00:00,Twitter for iPhone,smeentara citilink yg tdnya 1.210 dah jd 1.287 wkwkwkw pengsan,1.0,smeentara citilink yg tdnya dah jd wkwkwkw pengsan
hesoyam01180931,1.57e+18,2022-09-03 13:25:05+00:00,Twitter for iPhone,@Citilink hallo bantu cek dm yaa min,1.0,hallo bantu cek dm yaa min
Floureince,1.57e+18,2022-09-03 11:07:11+00:00,Twitter for iPhone,anjg nelat citilink. https://t.co/crqyInPbDY,0.0,anjg nelat citilink
tokotanX,1.57e+18,2022-09-03 09:34:32+00:00,Twitter for Android,@yourbabygigsy bayangin ngewe di wc citilink trs cuci tangan sebelahan ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ halu bgt,1.0,bayangin ngewe di wc citilink trs cuci tangan sebelahan ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ðÿ˜­ halu bgt
erisyard,1.57e+18,2022-09-03 09:10:16+00:00,Twitter for iPhone,@Citilink bagasi saya belum keluar dan sudah di oper-oper. Ini gimana ya pelayanannya? Katanya bisa ke bawa sama penerbangan lanjutan / ke campur??? Koo bisa sih ???,0.0,bagasi saya belum keluar dan sudah di operoper ini gimana ya pelayanannya katanya bisa ke bawa sama penerbangan lanjutan ke campur koo bisa sih
tietieutie,1.57e+18,2022-09-03 08:18:05+00:00,Twitter for Android,"@Citilink mohon info untuk flight domestik, apakah ada batasan membawa cairan ke atas kabin? Terima kasih",1.0,mohon info untuk flight domestik apakah ada batasan membawa cairan ke atas kabin terima kasih
AiboyMs,1.57e+18,2022-09-03 07:27:58+00:00,Twitter Web App,"Syarat Naik Pesawat 2022 Terbaru Lion Air dan Citilink, Aturan Penerbangan Wajib Vaksin Booster https://t.co/6jCgPn4TXn",1.0,syarat naik pesawat terbaru lion air dan citilink aturan penerbangan wajib vaksin booster
azuratravelcom,1.57e+18,2022-09-03 07:18:07+00:00,Twitter Web App,"Bagi penumpang yang membutuhkan kursi roda dapat konfirmasi saat check in di check in counter bandara keberangkatan. @Citilink

Join member!
082218877741 | https://t.co/VeRQDy6TTR https://t.co/oD04vBFZJD",1.0,bagi penumpang yang membutuhkan kursi roda dapat konfirmasi saat check in di check in counter bandara keberangkatan join member
azuratravelcom,1.57e+18,2022-09-03 07:17:58+00:00,Twitter Web App,"Bagi penumpang yang membutuhkan kursi roda dapat konfirmasi saat check in di check in counter bandara keberangkatan. @Citilink

Join member!
082218877741 | https://t.co/VeRQDxPj2j https://t.co/bZsUDNxRlB",1.0,bagi penumpang yang membutuhkan kursi roda dapat konfirmasi saat check in di check in counter bandara keberangkatan join member
dishub_bwi,1.57e+18,2022-09-03 05:49:16+00:00,Twitter for Android,"Info Bandara Internasional Banyuwangi Weekend ðŸŒ¤ï¸

ðŸ›« Jakarta

Citilink - 03 September 2022
QG0701 - (Airbus A320)
REG : PK-GQF
RUTE : BWX-CGK
AIRBORNE: 08.24 LT

Batik air - 03 September 2022
ID6591 - (Boeing 737)
REG : PK-LDK
RUTE : BWX-CGK
AIRBORNE: 12.39Lt https://t.co/jZmyuFK0hz",1.0,info bandara internasional banyuwangi weekend ðÿœ¤ï¸ ðÿ›« jakarta citilink september airbus reg pkgqf rute bwxcgk airborne lt batik air september boeing reg pkldk rute bwxcgk airborne
raja_trip,1.57e+18,2022-09-03 03:15:48+00:00,twittbot.net,"Sedia Tiket Promo Pesawat 24jam !! "" Lion Air, Citilink, Mandala, Tiger airways, Air Asia, Sriwijaya, Merpati Airlines"" Tunggu Apa lagi !!!",1.0,sedia tiket promo pesawat lion air citilink mandala tiger airways air asia sriwijaya merpati airlines tunggu apa lagi
trvppymood,1.57e+18,2022-09-03 03:00:50+00:00,Twitter for iPhone,"@Citilink halo min, saya ingin reschedule",1.0,halo min saya ingin reschedule
bwonlinetravel,1.57e+18,2022-09-03 01:11:24+00:00,WordPress.com,Ganti Nama Tiket Citilink Perubahan Dialkukan Maksimal H1Â X https://t.co/iIusfZa5k4,1.0,ganti nama tiket citilink perubahan dialkukan maksimal x
karetgelanh,1.57e+18,2022-09-03 00:09:16+00:00,Twitter for Android,@BoyzFess_ Citilink ni?,1.0,citilink ni
sthalimahlukman,1.57e+18,2022-09-02 23:13:51+00:00,Twitter for Android,"@fauzandezaan Yupp. Di terminal 2 juga bisa seingatku. Dulu kan Citilink di T2 toh, dan pesannya begitu kita keluar dari tempat ambil barang.",1.0,yupp di terminal juga bisa seingatku dulu kan citilink di toh dan pesannya begitu kita keluar dari tempat ambil barang
Doni420490491,1.57e+18,2022-09-02 22:09:27+00:00,Twitter for iPhone,@Citilink Masih baik Lion  n batik skr..ðŸ˜€ðŸ˜€,1.0,masih baik lion n batik skrðÿ˜€ðÿ˜€
rama_fattah,1.57e+18,2022-09-02 16:26:16+00:00,Twitter for Android,@arlatusya Ngobrolin promo citilink 9.9 sale?,1.0,ngobrolin promo citilink sale
TiketPesawatPro,1.57e+18,2022-09-02 15:57:33+00:00,twittbot.net,#piknikpalu #liburan #wisata promo tiket pesawat citilink ke bali KLIK https://t.co/xaAlCMPOh2,1.0,promo tiket pesawat citilink ke bali klik
TiketPesawatPro,1.57e+18,2022-09-02 15:27:34+00:00,twittbot.net,#mudik2015 #mudiklebarang #mudikasik promo tiket pesawat citilink ke bali 2015 KLIK https://t.co/xaAlCMxF2U,1.0,promo tiket pesawat citilink ke bali klik
csi_wulan,1.57e+18,2022-09-02 14:48:22+00:00,Twitter Web App,"Tiket Citilink PP Jakarta-Bali pada bulan mei 2023 masih di kisaran 3,4 juta. Saatnya mencoba bus Jakarta-Denpasar, maybe?",1.0,tiket citilink pp jakartabali pada bulan mei masih di kisaran juta saatnya mencoba bus jakartadenpasar maybe
TiketPesawatPro,1.57e+18,2022-09-02 14:27:38+00:00,twittbot.net,#ayotraveling #ayodolanjogja #ayokemaluku tiket pesawat ke bali citilink KLIK https://t.co/xaAlCMxF2U,1.0,tiket pesawat ke bali citilink klik
raja_trip,1.57e+18,2022-09-02 14:15:49+00:00,twittbot.net,"Sedia Tiket Promo Pesawat 24jam !! "" Lion Air, Citilink, Mandala, Tiger airways, Air Asia, Sriwijaya, Merpati Airlines"" Tunggu Apa lagi !!!",1.0,sedia tiket promo pesawat lion air citilink mandala tiger airways air asia sriwijaya merpati airlines tunggu apa lagi
TiketPesawatPro,1.57e+18,2022-09-02 13:27:36+00:00,twittbot.net,#ayokejogja #ayoo #ayomain tiket pesawat murah ke bali citilink KLIK https://t.co/xaAlCMPOh2,1.0,tiket pesawat murah ke bali citilink klik
Kurvalengkung_,1.57e+18,2022-09-02 12:25:16+00:00,Twitter for Android,Juara banget nih delay nya @Citilink,0.0,juara banget nih delay nya
dishub_bwi,1.57e+18,2022-09-02 12:07:07+00:00,Twitter for Android,"Info Bandara BANYUWANGI

Flight Schedule untuk Besok Sabtu 3 Agustus 2022, dua penerbangan pada Bandara Internasional Banyuwangi.

Tujuan JAKARTA dengan CITILINK dan BATIK AIR.

Demikian https://t.co/o4KgQ3sqmd",1.0,info bandara banyuwangi flight schedule untuk besok sabtu agustus dua penerbangan pada bandara internasional banyuwangi tujuan jakarta dengan citilink dan batik air demikian
lvmelikeu,1.57e+18,2022-09-02 11:14:57+00:00,Twitter for Android,"Citilink hari ini sangat -100. 
Delay 3 jam 20 menit. 
2 penerbangan jadi 1.
Bagasi kabin pesawat penuh krn kepenuhan penumpangðŸ˜”ðŸ‘ðŸ»",1.0,citilink hari ini sangat delay jam menit penerbangan jadi bagasi kabin pesawat penuh krn kepenuhan penumpangðÿ˜”ðÿ‘ðÿ»
RKevin_Ramdhani,1.57e+18,2022-09-02 11:08:51+00:00,Twitter for iPhone,3x naik @Citilink dari Batam selalu delay ðŸ‘ https://t.co/K6bT4e83OG,0.0,naik dari batam selalu delay ðÿ‘
americroissant,1.57e+18,2022-09-02 10:42:03+00:00,Twitter for iPhone,@Grandonk32 Apa aja yg murah.. paling kalau ga lion ya citilink,1.0,apa aja yg murah paling kalau ga lion ya citilink
republikaonline,1.57e+18,2022-09-02 09:34:03+00:00,roltweet,GMF targetkan pesawat narrow body Garuda dan Citilink bisa terbang akhir 2022 https://t.co/2sRa7Ob2eg,1.0,gmf targetkan pesawat narrow body garuda dan citilink bisa terbang akhir
monitorindo,1.57e+18,2022-09-02 08:19:41+00:00,Twitter for Android,Ini Jurus Jitu yang Disiapkan Kementerian BUMN untuk Turunkan Harga Tiket Pesawat  https://t.co/0bD70xuedE #ErickThohir #BUMN #TiketPesawatMurah #GarudaIndonesia #GIA #Citilink,1.0,ini jurus jitu yang disiapkan kementerian bumn untuk turunkan harga tiket pesawat
AriefHaadiMulia,1.57e+18,2022-09-02 07:06:43+00:00,Twitter for iPhone,@Outstandjing Kaya Citilink,1.0,kaya citilink
h451m354,1.57e+18,2022-09-02 06:24:59+00:00,Twitter for Android,"@Citilink Selamat Siang Min, Mau tanya, kalau Penebangan dibatalkan karena masalah Vaksin apakah harus uang dekembalikan Penuh, atau jika Reschedul karena Aturan Vaksin apakah harus Bayar Administrasi..? Perjalanan bulan September, tiket Vaksin bln Oktobe",1.0,selamat siang min mau tanya kalau penebangan dibatalkan karena masalah vaksin apakah harus uang dekembalikan penuh atau jika reschedul karena aturan vaksin apakah harus bayar administrasi perjalanan bulan september tiket vaksin bln oktobe
azuratravelcom,1.57e+18,2022-09-02 06:09:05+00:00,Twitter Web App,"Bagi kalian yang membawa barang-barang dengan kategori Security Item, pastikan barang jenis ini dilaporkan kepada petugas konter Baggage Drop dibandara ya. @Citilink

Join member!
082218877741 | https://t.co/VeRQDy6TTR https://t.co/2XInw6lLrG",1.0,bagi kalian yang membawa barangbarang dengan kategori security item pastikan barang jenis ini dilaporkan kepada petugas konter baggage drop dibandara ya join member
azuratravelcom,1.57e+18,2022-09-02 06:08:25+00:00,Twitter Web App,"Bagi penumpang yang tidak memiliki kartu identitas (KTP) dapat diganti dengan SIM, Passport, Buku Nikah, Kartu Pelajar atau surat keterangan lainnya dengan tertera foto penumpang dan bukan fotocopy. @Citilink

Join member!
082218877741 | https://t.co/VeRQDy6TTR https://t.co/ovEypcxxk8",1.0,bagi penumpang yang tidak memiliki kartu identitas ktp dapat diganti dengan sim passport buku nikah kartu pelajar atau surat keterangan lainnya dengan tertera foto penumpang dan bukan fotocopy join member
